word,dominance,category,diff_thresh0.5,rt_thresh0.5,st_thresh0.5,acc_thresh0.5,avg_out_diff_tick_1,avg_out_diff_tick_2,avg_out_diff_tick_3,avg_out_diff_tick_4,avg_out_diff_tick_5,avg_out_diff_tick_6,avg_out_diff_tick_7,avg_out_diff_tick_8,avg_out_diff_tick_9,avg_out_diff_tick_10,avg_out_diff_tick_11,avg_out_diff_tick_12,avg_out_diff_tick_13,avg_out_diff_tick_14,avg_out_diff_tick_15,avg_out_diff_tick_16,avg_out_diff_tick_17,avg_out_diff_tick_18,avg_out_diff_tick_19,avg_out_diff_tick_20,avg_out_tick_1,avg_out_tick_2,avg_out_tick_3,avg_out_tick_4,avg_out_tick_5,avg_out_tick_6,avg_out_tick_7,avg_out_tick_8,avg_out_tick_9,avg_out_tick_10,avg_out_tick_11,avg_out_tick_12,avg_out_tick_13,avg_out_tick_14,avg_out_tick_15,avg_out_tick_16,avg_out_tick_17,avg_out_tick_18,avg_out_tick_19,avg_out_tick_20
RAL,low,5,0.0,14,16,1,,0.07371827291,0.039783797159999995,0.028625053864000004,0.031915652026,0.035915350058,0.039741531613,0.041114225659999996,0.040357039649,0.0371997440364,0.0340826078741,0.030144225440499998,0.025526783075319998,0.02030674065891001,0.01489454436888399,0.009987761898257003,0.006477809786462992,0.004439826864586008,0.003375235122649999,0.0027837942044960013,0.3012340272,0.23505659229000003,0.20982017053000004,0.20622786366600004,0.21623248884,0.23549668956199998,0.26110201474899997,0.289682399489,0.31729520924000004,0.34104829120360003,0.3601536645295,0.37525891342900003,0.38690036599368005,0.39529442429477,0.40077761894588604,0.40393631216762904,0.405690349581166,0.40682787611658006,0.40774631619393,0.408602997989434
NOT,high,5,0.0,13,16,1,,0.07371827291,0.033443577700000005,0.03988429715000001,0.046221951438,0.04764549913200001,0.044827143918999994,0.039406579183,0.033528732342500006,0.0298070357873,0.027647236809700004,0.025309349085749996,0.022352884599400002,0.018180290457650003,0.012818187089490002,0.008131814527949994,0.005109330192117003,0.003362643214069999,0.0023728341130299976,0.0017952724290950012,0.3012340272,0.23505659229000003,0.22637884378999998,0.24191118317999996,0.26953744884200004,0.30198921471,0.333414250711,0.360137499728,0.3822274873855001,0.40209647359820005,0.42102665958850005,0.43885347210275005,0.4548999289033499,0.4678255095457,0.4763547088762101,0.48104521828825997,0.4834108882961431,0.48455362444207295,0.48506058764904303,0.48522636839994804
RUN,low,0,0.0,12,14,1,,0.07371827291,0.05132165615999999,0.042359043640999995,0.034334088249,0.027504671766999996,0.021768765686499995,0.017851659859899997,0.0155742582866,0.014651225378800002,0.014222561132400004,0.0132467337632,0.011323477431199998,0.0087417711999,0.006214893034599999,0.004243809701969999,0.0029018466473400024,0.0020437133089600025,0.0014867927328399988,0.001118059994619999,0.3012340272,0.23505659229000003,0.19617767233,0.169703192289,0.15199642264000002,0.140624184873,0.1336827649865,0.12972440312660002,0.12749179664,0.1259199154612,0.12431979202879999,0.12249039652559998,0.12060067341440002,0.11891013598650002,0.11753721681189999,0.11645736771992997,0.11560677576659,0.11493033903563,0.11438643021679003,0.11394389965416998
BEL,low,1,0.0,12,12,1,,0.07371827291,0.057064350058000014,0.04555433776299999,0.031574501812,0.022670369616999995,0.01802477461,0.0156312339671,0.0142523413035,0.0129640352133,0.011351912020939998,0.009588946572069998,0.007913991833560001,0.00635277376519,0.004984408308860001,0.0038694534997799996,0.0030484493172100013,0.00252872580892,0.002237637223011999,0.002154715818532,0.3012340272,0.23505659229000003,0.19440059223199999,0.168639088469,0.154421321457,0.147321488304,0.14482320264600002,0.1454603692289,0.1481441489474,0.1519503765561,0.15605812301976,0.15987707237169,0.16311817293212996,0.16569240572694,0.16762222540207997,0.1690331893983,0.17012119689509,0.17107789433417,0.172046559373158,0.17311997324522596
TEK,high,7,0.0,14,17,1,,0.07371827291,0.04043510161,0.031228013489999994,0.03237844367,0.03572720856,0.041119070042,0.050552457885000006,0.06093817483700001,0.0638015199741,0.06034475078970001,0.0528271577679,0.04292257090130001,0.03262691933078,0.02227586474363,0.013677290523430006,0.00812711840328599,0.005098331582632006,0.0034401423718189977,0.0025168181750429984,0.3012340272,0.23505659229000003,0.20535168668000003,0.19505604656999992,0.19787166173999998,0.21149496038,0.236787065278,0.276596536273,0.32980179043599994,0.3872928507619,0.44111648809219994,0.48740765884430004,0.523702090943,0.5494530200122199,0.5657113588685899,0.57456355634516,0.578878439341874,0.580841362505242,0.581612750123423,0.5817482136343801
MOT,high,1,0.0,13,15,1,,0.07371827291,0.04749459322799998,0.037936794785000005,0.030096078322999997,0.024924916835000005,0.022114506495000002,0.020836222903000003,0.020199848387699997,0.019252603601300003,0.017630578983399998,0.015434726245800001,0.012806337459500003,0.010053294372599997,0.0075507398286,0.005584168995300001,0.0042452139794,0.0034021624870000018,0.0029040913114999995,0.0026179640055999987,0.3012340272,0.23505659229000003,0.20902475566200004,0.19562435707700004,0.187508898554,0.18268938677899998,0.18029185912400003,0.17960154652100005,0.1801714454453,0.1819048317766,0.18453538809,0.18750128567819999,0.1901907867747,0.1922002375121,0.1934679545815,0.19421019927019997,0.19475441576879998,0.1953535159058,0.19613288954829994,0.1971331447367
DIL,low,0,0.0,11,14,1,,0.07371827291,0.04381438278,0.03623037593000001,0.03339366479,0.031844103506000004,0.028867163263,0.024916972378,0.021558938321099997,0.018623979179300004,0.01599727574872,0.01348041481236,0.010932383158590003,0.008502302937119996,0.0064509040466300014,0.004858807235393,0.003669309390493999,0.0028020729716079994,0.0021748657583160027,0.0017180412271740003,0.3012340272,0.23505659229000003,0.20231967951,0.18349140806,0.17371564498999997,0.169457326004,0.167669726821,0.16632658444300003,0.1646716247219,0.1628548375426,0.16104424639388001,0.15916765178152,0.15713465100293003,0.15501932374580998,0.15301907927918001,0.15129654544378698,0.149912683413293,0.148852053581685,0.14806498296336904,0.14749532251219502
MUT,low,2,0.0,11,14,1,,0.07371827291,0.050331292955999994,0.038666012491999996,0.0319638123294,0.0293342879045,0.026766658905200007,0.02311999233699999,0.019550025280210003,0.01684721049737,0.014621773914802003,0.012448319826561995,0.010265906162814002,0.008163129072129998,0.006332058853120001,0.004846909241810002,0.003684294269270994,0.002851862155040004,0.0022694144543269983,0.0018666016329720017,0.3012340272,0.23505659229000003,0.208909167334,0.20263138244199996,0.20443899811260002,0.20930254034809997,0.2149359723629,0.2199492425519,0.22363010515769002,0.22578900567231996,0.226452973757518,0.225735516710956,0.224024497148142,0.221952979696012,0.22003931786289205,0.21851865464508197,0.21741626765181102,0.21666695223277102,0.216189421156444,0.215914337125472
TEM,high,5,0.0,13,16,1,,0.07371827291,0.03919911031300001,0.029354102817999994,0.032097000595,0.039970925519,0.04815071060500001,0.05162823349,0.04893689134760001,0.0422742895957,0.033859589081859987,0.02636301613493,0.02084695930129,0.016090574173286,0.011478355029893004,0.007696179626579995,0.005135803148468002,0.003611283382765001,0.0027425360363269972,0.0022523072283930014,0.3012340272,0.23505659229000003,0.211780977977,0.20949355385900006,0.22272715330400003,0.250032910845,0.28922075798600005,0.33445157922800006,0.37747656108040006,0.4117581678246999,0.43442080658283994,0.44604471844791005,0.44975404854662004,0.448801505261334,0.445558591377441,0.441990386190461,0.43900597505379296,0.43664479135502804,0.434711541657101,0.433035416579308
KIR,low,6,0.0,13,16,1,,0.07371827291,0.04055946691,0.036112981408000004,0.037486043264,0.035670168517,0.0332592495453,0.0320794025312,0.030918678749300002,0.028685515580599997,0.02593940419729,0.02271234813229,0.018999506719489995,0.01503077599332001,0.011068920266986002,0.007683519489718998,0.005279741317214002,0.003722480380889,0.0027774078599419982,0.0021842576074690002,0.3012340272,0.23505659229000003,0.21505489137999997,0.219017874912,0.236293516028,0.25775913771100006,0.2812271403657,0.3061867086345,0.3310117774852,0.3537963575046,0.37290841430731,0.3872491345750199,0.39669427965553006,0.40221073006221,0.4051677229952241,0.406702525305505,0.40751254878829096,0.40793456180740206,0.40811247714746,0.40810908913999117
LIT,high,1,0.0,11,13,1,,0.07371827291,0.046701892040000005,0.04226763828999999,0.03571020203,0.028743066376000003,0.023409463415000005,0.019938977621,0.017289480543000006,0.014929158599000004,0.012657136361199996,0.0108769040991,0.009040353562500002,0.007245667385400001,0.00565697275477,0.004389008069429998,0.0034861342478000002,0.0028892657047400044,0.0025338768986899983,0.0023452924954899994,0.3012340272,0.23505659229000003,0.20273936425,0.17928928151999998,0.16387230271000003,0.15651613053400001,0.155289173319,0.157850190278,0.162203770295,0.16700045271599998,0.17150233184480002,0.17538034610370004,0.1785454415212,0.1810635429284,0.18309119043663002,0.18480450195220002,0.18635344876439996,0.18784990378365996,0.18937191160297,0.19097139468948002
